"brand","car_type","year","selling_price","km_driven","fuel","seller_type","transmission","owner","mileage","engine","max_power","seats","torque","rpm"
"Maruti","Swift Dzire ZDi",2008,3776,175802,"Diesel","Individual","Manual","Third Owner",19.3,1200,73.9,"5",190,2000
"Toyota","Innova 2.5 G (Diesel) 8 Seater BS IV",2006,5310,192000,"Diesel","Individual","Manual","Fourth & Above Owner",12.8,2500,102,"8",200.124,1400
"Volkswagen","Vento Petrol Trendline",2011,2678.6,73840,"Petrol","Individual","Manual","First Owner",15.04,1600,103.6,"5",153,3800
"Mahindra","Bolero DI DX 8 Seater",2011,3835,162000,"Diesel","Individual","Manual","Second Owner",13.6,2500,63,"8",180,1440
"Datsun","RediGO AMT 1.0 S",2018,3245,20000,"Petrol","Individual","Automatic","First Owner",23,1000,67,"5",91,4250
"Hyundai","Grand i10 Magna",2013,3540,75000,"Petrol","Individual","Manual","Third Owner",18.9,1200,82,"5",114,4000
"Mahindra","Scorpio SLE BSIII",2011,4720,320000,"Diesel","Individual","Manual","Third Owner",12.05,2200,120,"8",290,1800
"Volkswagen","Vento 1.5 TDI Highline",2015,6490,120000,"Diesel","Individual","Manual","Second Owner",20.34,1500,103.2,"5",250,1500
"Maruti","Swift VXI Optional",2016,6490,20000,"Petrol","Individual","Manual","First Owner",20.4,1200,81.8,"5",113,4200
"Skoda","Rapid Monte Carlo 1.5 TDI AT BSIV",2017,10620,40000,"Diesel","Individual","Automatic","First Owner",21.66,1500,108.6,"5",250,1500
"Maruti","Alto LXi BSIII",2010,1947,20000,"Petrol","Individual","Manual","First Owner",19.7,800,46.3,"5",62,3000
"Hyundai","EON Magna Plus",2014,2478,70000,"Petrol","Individual","Manual","First Owner",21.1,800,55.2,"5",74.5,4000
"Renault","Duster 110PS Diesel RxL Explore",2016,7670,30000,"Diesel","Individual","Manual","First Owner",19.64,1500,108.45,"5",245,1750
"Mahindra","XUV500 W8 2WD",2014,8024,120000,"Diesel","Individual","Manual","First Owner",15.1,2200,140,"7",330,1600
"Renault","KWID 1.0 RXT BSIV",2019,4602,25000,"Petrol","Individual","Manual","First Owner",23.01,1000,67,"5",91,4250
"Renault","KWID RXL",2016,3068,80000,"Petrol","Individual","Manual","First Owner",25.17,800,53.3,"5",72,4386
"Maruti","Swift Dzire VXI",2013,5310,67000,"Petrol","Individual","Manual","First Owner",19.1,1200,85.8,"5",114,4000
"Hyundai","i10 Era",2008,1534,120000,"Petrol","Individual","Manual","Second Owner",19.81,1100,68.05,"5",99.04,4500
"Maruti","Vitara Brezza ZDi",2019,10502,9000,"Diesel","Individual","Manual","First Owner",24.3,1200,88.5,"5",200,1750
"Volvo","XC40 D4 Inscription BSIV",2019,44840,20000,"Diesel","Individual","Automatic","First Owner",18,2000,190,"5",400,NA
"Volkswagen","Jetta 1.6 Trendline",2010,2655,80000,"Petrol","Individual","Manual","Second Owner",14,1600,102,"5",147.15,3800
"Toyota","Fortuner 2.8 4WD AT BSIV",2018,37760,60000,"Diesel","Individual","Automatic","First Owner",15.04,2800,174.5,"7",450,1600
"Tata","Manza Aura (ABS) Quadrajet BS IV",2010,2478,120000,"Diesel","Individual","Manual","First Owner",21.12,1200,88.8,"5",200,1750
"Toyota","Land Cruiser Prado VX L",2014,41300,60000,"Diesel","Individual","Automatic","First Owner",11,3000,170.3,"7",410,1600
"Honda","City i DTEC VX",2014,8850,80000,"Diesel","Individual","Manual","Second Owner",25.1,1500,98.6,"5",200,1750
"Chevrolet","Tavera Neo LS B3 - 10 seats BSIII",2011,4130,120000,"Diesel","Individual","Manual","Second Owner",12.2,2500,80,"10",186.39,1800
"Honda","Civic ZX",2019,23600,24857,"Petrol","Dealer","Automatic","Test Drive Car",16.5,1800,139.46,"5",174,4300
"Hyundai","EON 1.0 Era Plus",2017,3186,26442,"Petrol","Individual","Manual","First Owner",20.3,1000,68.05,"5",94.14,3500
"Maruti","Ertiga BSIV VXI",2017,8260,35000,"Petrol","Individual","Manual","First Owner",17.5,1400,91.1,"7",130,4000
"Maruti","Alto LXi",2010,1534,28000,"Petrol","Individual","Manual","Second Owner",19.7,800,46.3,"5",62,3000
"Maruti","Ertiga ZDI",2015,7670,80000,"Diesel","Individual","Manual","First Owner",20.77,1200,88.8,"7",200,1750
"Maruti","Alto LX",2005,649,39000,"Petrol","Individual","Manual","First Owner",19.7,800,46.3,"5",62,3000
"Maruti","Wagon R AMT VXI Plus",2017,5605,20000,"Petrol","Individual","Automatic","First Owner",20.51,1000,67,"5",90,3500
"Nissan","Sunny Diesel XL",2013,3835,50000,"Diesel","Individual","Manual","First Owner",21.64,1500,84.8,"5",200,2000
"Honda","Jazz 1.2 V AT i VTEC Privilege",2017,7257,40000,"Petrol","Individual","Automatic","First Owner",19,1200,88.7,"5",110,4800
"Hyundai","Grand i10 Sportz",2015,4602,15000,"Petrol","Individual","Manual","First Owner",18.9,1200,82,"5",114,4000
"Maruti","Swift AMT ZXI Plus BSIV",2019,7670,15000,"Petrol","Individual","Automatic","First Owner",22,1200,81.8,"5",113,4200
"Maruti","Swift VXI Optional",2015,5192,30000,"Petrol","Individual","Manual","First Owner",20.4,1200,81.8,"5",113,4200
"Honda","City i DTEC V",2014,7080,70000,"Diesel","Individual","Manual","First Owner",26,1500,98.6,"5",200,1750
"Chevrolet","Spark 1.0 LT",2012,2006,80000,"Petrol","Individual","Manual","First Owner",16.2,1000,62.1,"5",90.3,4200
"Mahindra","Bolero 2011-2019 DI - AC BS III",2013,5888.2,80000,"Diesel","Individual","Manual","First Owner",15.96,2500,63,"9",180,1440
"Hyundai","i20 Asta 1.4 CRDi",2012,6195,120000,"Diesel","Individual","Manual","First Owner",22.54,1400,88.73,"5",219.7,1500
"Nissan","Terrano XL Plus 85 PS",2015,6844,90000,"Diesel","Individual","Manual","First Owner",20.45,1500,83.8,"5",200,1900
"Chevrolet","Enjoy 1.3 TCDi LS 7",2016,4956,110000,"Diesel","Individual","Manual","Second Owner",18.2,1200,73.74,"7",172.5,1750
"Toyota","Innova 2.5 VX (Diesel) 7 Seater",2015,15340,120000,"Diesel","Individual","Manual","First Owner",12.99,2500,100.6,"7",200,1400
"Hyundai","Verna 1.6 CRDi S",2016,9440,80000,"Diesel","Individual","Manual","First Owner",23.9,1600,126.2,"5",259.9,1900
"Maruti","Swift VXI",2020,7080,5000,"Petrol","Individual","Manual","First Owner",21.21,1200,81.8,"5",113,4200
"Honda","Brio 1.2 E MT",2017,4720,50000,"Petrol","Individual","Manual","First Owner",18.5,1200,86.8,"5",109,4500
"Maruti","Swift Dzire VDI",2017,8260,65000,"Diesel","Individual","Manual","First Owner",26.59,1200,74,"5",190,2000
"Maruti","Baleno Alpha 1.3",2017,9440,35000,"Diesel","Individual","Manual","First Owner",27.39,1200,74,"5",190,2000
"Honda","Jazz 1.5 V i DTEC",2015,7080,90000,"Diesel","Individual","Manual","First Owner",27.3,1500,98.6,"5",200,1750
"Maruti","Swift VDI BSIV",2016,6844,100000,"Diesel","Individual","Manual","First Owner",25.2,1200,74,"5",190,2000
"Renault","KWID RXT",2016,4130,15000,"Petrol","Individual","Manual","First Owner",25.17,800,53.3,"5",72,4386
"Ford","Figo Diesel ZXI",2011,2418.9882,147000,"Diesel","Individual","Manual","First Owner",20,1400,68,"5",160,2000
"Mahindra","XUV500 W10 2WD",2017,15930,20000,"Diesel","Individual","Manual","First Owner",16,2200,140,"7",330,1600
"Hyundai","i20 Asta 1.4 CRDi (Diesel)",2009,3658,120000,"Diesel","Individual","Manual","Second Owner",23,1400,90,"5",219.744,1750
"Toyota","Innova 2.5 V Diesel 7-seater",2011,8260,250000,"Diesel","Individual","Manual","Second Owner",12.8,2500,102,"7",200.124,1400
"Ford","Figo 1.5D Titanium Opt MT",2016,5427.9882,69000,"Diesel","Individual","Manual","Second Owner",25.83,1500,99,"5",215,1750
"Maruti","Ciaz ZDi Plus SHVS",2017,10148,80000,"Diesel","Individual","Manual","First Owner",28.09,1200,88.5,"5",200,1750
"Hyundai","i10 LPG",2012,3245,97000,"LPG","Individual","Manual","Third Owner",19,1100,68.1,"5",99.1,4500
"Renault","KWID RXT Optional",2016,4602,15000,"Petrol","Individual","Manual","First Owner",25.17,800,53.3,"5",72,4386
"Tata","Hexa XT",2018,17995,50000,"Diesel","Individual","Manual","First Owner",17.6,2200,153.86,"7",400,1750
"Maruti","Alto LX BSIII",2005,1298,50800,"Petrol","Dealer","Manual","Second Owner",19.7,800,46.3,"5",62,3000
"Maruti","Celerio ZXI MT BSIV",2017,5722.9882,10000,"Petrol","Dealer","Manual","First Owner",23.1,1000,67.04,"5",90,3500
"BMW","6 Series GT 630d Luxury Line",2018,68794,30000,"Diesel","Individual","Automatic","First Owner",17.09,3000,261.4,"4",620,2000
"Maruti","Alto LXi",2012,2183,60000,"Petrol","Individual","Manual","Second Owner",19.7,800,46.3,"5",62,3000
"Hyundai","Xcent 1.1 CRDi SX Option",2018,7847,40142,"Diesel","Dealer","Manual","First Owner",24.4,1100,71,"5",180.4,1750
"Hyundai","i20 1.2 Asta",2019,8507.8,9400,"Petrol","Dealer","Manual","First Owner",18.6,1200,81.83,"5",114.7,4000
"Mahindra","KUV 100 D75 K6 Plus 5Str",2016,4602,62000,"Diesel","Dealer","Manual","First Owner",25.32,1200,77,"5",190,1750
"Tata","Manza Aura (ABS) Quadrajet",2011,2242,90000,"Diesel","Dealer","Manual","First Owner",18.8,1200,90,"5",200,1750
"Mahindra","Thar CRDe",2019,11505,12584,"Diesel","Dealer","Manual","First Owner",16.55,2500,105,"6",247,1800
"Datsun","GO A Petrol",2016,3245,49000,"Petrol","Dealer","Manual","First Owner",19.02,1200,67.05,"5",104,4000
"Maruti","Alto 800 VXI BSIV",2016,3717,32000,"Petrol","Dealer","Manual","First Owner",24.7,800,47.3,"5",69,3500
"Hyundai","Elite i20 Sportz Plus Dual Tone BSIV",2019,8083,4300,"Petrol","Dealer","Manual","First Owner",18.6,1200,81.86,"5",117,4000
"Maruti","Swift VXI",2019,7021,14548,"Petrol","Dealer","Manual","First Owner",21.21,1200,81.8,"5",113,4200
"Ford","EcoSport 1.5 Diesel Titanium Plus BSIV",2018,10620,44772,"Diesel","Dealer","Manual","Second Owner",23,1500,98.96,"5",205,1750
"Maruti","Ertiga ZDI Plus",2018,11210,48500,"Diesel","Dealer","Manual","First Owner",25.47,1200,88.5,"7",200,1750
"Maruti","Alto 800 LXI BSIV",2016,3245,38000,"Petrol","Dealer","Manual","First Owner",24.7,800,47.3,"5",69,3500
"Hyundai","i20 2015-2017 Magna 1.2",2017,6726,28782,"Petrol","Dealer","Manual","First Owner",18.6,1200,81.83,"5",114.7,4000
"Hyundai","i20 Asta 1.2",2018,8260,28451,"Petrol","Dealer","Manual","First Owner",18.6,1200,81.83,"5",114.7,4000
"Maruti","Vitara Brezza ZDi",2018,10738,36500,"Diesel","Dealer","Manual","First Owner",24.3,1200,88.5,"5",200,1750
"Maruti","Swift Dzire VDI Optional",2018,8861.8,44885,"Diesel","Dealer","Manual","First Owner",26.59,1200,74,"5",190,2000
"Hyundai","EON Era",2014,2655,35000,"Petrol","Individual","Manual","First Owner",21.1,800,55.2,"5",74.5,4000
"Tata","Indica Vista Terra 1.4 TDI",2009,1593,110000,"Diesel","Individual","Manual","Second Owner",17,1400,71,"5",135,2500
"Maruti","Ertiga ZDI Plus",2017,9735,79000,"Diesel","Dealer","Manual","First Owner",25.47,1200,88.5,"7",200,1750
"Toyota","Fortuner 4x2 AT",2015,19470,91000,"Diesel","Dealer","Automatic","Second Owner",12.55,3000,168.5,"7",360,1400
"Maruti","Vitara Brezza ZDi",2018,10325,50000,"Diesel","Dealer","Manual","First Owner",24.3,1200,88.5,"5",200,1750
"Maruti","Ciaz ZDi Plus SHVS",2016,7670,81000,"Diesel","Dealer","Manual","Second Owner",28.09,1200,88.5,"5",200,1750
"Jeep","Compass 1.4 Limited",2019,17110,22000,"Petrol","Dealer","Automatic","First Owner",16,1400,160,"5",250,1750
"Hyundai","Creta 1.6 SX Diesel",2017,11505,41000,"Diesel","Dealer","Manual","First Owner",20.5,1600,126.2,"5",259.87,1500
"Maruti","Ertiga SHVS VDI",2019,10915,50000,"Diesel","Dealer","Manual","First Owner",24.52,1200,88.5,"7",200,1750
"Maruti","Ertiga ZDI",2016,8555,66000,"Diesel","Dealer","Manual","First Owner",20.77,1200,88.8,"7",200,1750
"Maruti","Ertiga VDI",2013,6490,65000,"Diesel","Dealer","Manual","First Owner",20.77,1200,88.76,"7",200,1750
"Hyundai","i20 Diesel Asta Option",2014,6490,76000,"Diesel","Dealer","Manual","First Owner",22.54,1400,88.73,"5",219.7,1500
"Toyota","Innova 2.5 V Diesel 7-seater",2013,8850,95000,"Diesel","Dealer","Manual","First Owner",12.8,2500,102,"7",200.124,1400
"Honda","City 1.5 V MT",2013,5605,55000,"Petrol","Dealer","Manual","Second Owner",17,1500,118,"5",146,4800
"Datsun","GO Plus T",2017,3835,65000,"Petrol","Dealer","Manual","First Owner",19.02,1200,67.05,"7",104,4000
"Maruti","Ertiga VDI",2017,8555,76000,"Diesel","Dealer","Manual","First Owner",25.47,1200,88.5,"7",200,1750
"Maruti","Ertiga VXI",2018,9145,47000,"Petrol","Dealer","Manual","Second Owner",16.02,1400,93.7,"7",130,4000
"Maruti","Swift Dzire VDI",2017,7375,70000,"Diesel","Dealer","Manual","First Owner",23.4,1200,74,"5",190,2000
"Hyundai","Santro GLS I - Euro II",2009,2301,56000,"Petrol","Dealer","Manual","Second Owner",NA,NA,NA,NA,NA,NA
"Maruti","Swift ZDi",2014,5546,89000,"Diesel","Dealer","Manual","First Owner",22.9,1200,74,"5",190,2000
"Toyota","Innova Crysta 2.4 VX MT",2017,20650,98000,"Diesel","Dealer","Manual","First Owner",13.68,2400,147.51,"7",343,1400
"Toyota","Innova Crysta 2.4 VX MT",2016,19470,90000,"Diesel","Dealer","Manual","First Owner",13.68,2400,147.51,"7",343,1400
"Hyundai","Creta 1.4 CRDi S",2018,12390,70000,"Diesel","Individual","Manual","First Owner",21.38,1400,88.7,"5",219.7,1500
"Maruti","Swift VDI",2013,4484,57000,"Diesel","Individual","Manual","First Owner",22.9,1200,74,"5",190,2000
"Maruti","Swift Dzire VDI",2017,7670,70000,"Diesel","Individual","Manual","First Owner",26.59,1200,74,"5",190,2000
"Hyundai","EON Era Plus",2016,3245,49200,"Petrol","Individual","Manual","First Owner",21.1,800,55.2,"5",74.5,4000
"Honda","Civic 1.8 V MT",2009,2596,125000,"Petrol","Individual","Manual","Second Owner",13.5,1800,130,"5",172,4300
"Hyundai","i10 Era",2008,2360,60000,"Petrol","Individual","Manual","Second Owner",19.81,1100,68.05,"5",99.04,4500
"Maruti","Eeco 5 Seater AC BSIV",2015,3717,120000,"Petrol","Individual","Manual","Second Owner",15.37,1200,73,"5",101,3000
"Maruti","Alto LXI",2004,1062,110000,"Petrol","Individual","Manual","Third Owner",19.7,800,46.3,"5",62,3000
"Maruti","Wagon R LXI Minor",2007,1416,70000,"Petrol","Individual","Manual","Second Owner",18.9,1100,67,"5",84,3500
"Maruti","Wagon R LXI",2006,1062,168000,"Petrol","Individual","Manual","Second Owner",18.9,1000,67.1,"5",90,3500
"Mahindra","XUV500 W10 2WD",2018,17700,30000,"Diesel","Individual","Manual","First Owner",16,2200,140,"7",330,1600
"Hyundai","Grand i10 CRDi Sportz",2015,4366,60000,"Diesel","Individual","Manual","First Owner",24,1100,70,"5",160,1500
"Maruti","Swift VDI BSIV",2016,7021,131111,"Diesel","Individual","Manual","First Owner",25.2,1200,74,"5",190,2000
"Mahindra","Renault Logan 1.5 DLE Diesel",2007,1770,120000,"Diesel","Individual","Manual","Second Owner",19.2,1500,65,"5",156.96,2000
"Maruti","Swift Dzire VDi",2012,4720,58400,"Diesel","Individual","Manual","Second Owner",19.3,1200,73.9,"5",190,2000
"Maruti","Alto K10 VXI Airbag",2016,3658,23400,"Petrol","Individual","Manual","Second Owner",23.95,1000,67.1,"5",90,3500
"Maruti","Celerio VXI MT BSIV",2018,4543,50000,"Petrol","Individual","Manual","First Owner",23.1,1000,67.04,"5",90,3500
"Maruti","Swift 1.3 LXI",2005,1239,158107,"Petrol","Individual","Manual","Second Owner",NA,NA,NA,NA,NA,NA
"Mahindra","XUV500 W8 2WD",2014,8850,90000,"Diesel","Individual","Manual","First Owner",15.1,2200,140,"7",330,1600
"Hyundai","Santro Sportz AMT BSIV",2019,6147.8,3010,"Petrol","Individual","Automatic","First Owner",20.3,1100,68,"5",99,4500
"Tata","Manza Aqua Quadrajet BS IV",2010,2124,80000,"Diesel","Individual","Manual","First Owner",21.12,1200,88.8,"5",200,1750
"Ford","Fiesta EXi 1.4 TDCi Ltd",2011,2596,155000,"Diesel","Individual","Manual","Second Owner",17.8,1400,68,"5",159.903,2000
"Maruti","800 AC",1998,472,70000,"Petrol","Individual","Manual","Second Owner",16.1,800,37,"4",59,2500
"Hyundai","Grand i10 1.2 Kappa Magna BSIV",2018,6372,4000,"Petrol","Individual","Manual","First Owner",18.9,1200,81.86,"5",113.75,4000
"Maruti","Alto LXi BSIII",2007,1652,35000,"Petrol","Individual","Manual","Second Owner",19.7,800,46.3,"5",62,3000
"Maruti","Zen VXI",2003,2360,121000,"Petrol","Individual","Manual","First Owner",17.3,1000,60,"5",78,4500
"Ford","EcoSport 1.5 TDCi Titanium BSIV",2015,7670,110000,"Diesel","Individual","Manual","Second Owner",22.77,1500,98.59,"5",205,1750
"Ford","Fiesta 1.4 SXi TDCi ABS",2010,2713.9882,170000,"Diesel","Individual","Manual","Second Owner",17.8,1400,68,"5",159.903,2000
"Maruti","Swift Vdi BSIII",2010,3599,175000,"Diesel","Individual","Manual","Third Owner",17.8,1200,75,"5",190,2000
"Mahindra","XUV500 W10 1.99 mHawk",2018,16520,30000,"Diesel","Individual","Manual","First Owner",16,2000,140,"7",320,1600
"Ford","Fiesta 1.4 ZXi TDCi LE",2008,2360,163000,"Diesel","Individual","Manual","First Owner",17.8,1400,68,"5",159.903,2000
"Ford","Fiesta 1.4 ZXi TDCi ABS",2008,2360,163000,"Diesel","Individual","Manual","First Owner",17.8,1400,68,"5",159.903,2000
"Mahindra","Xylo D2 BS IV",2010,5487,77088,"Diesel","Individual","Manual","First Owner",14,2500,95,"8",220,1400
"Nissan","Micra Diesel XV",2011,2478,110000,"Diesel","Individual","Manual","Third Owner",23.08,1500,63.1,"5",160,2000
"Mahindra","Bolero 2011-2019 SLX",2016,6726,136511,"Diesel","Individual","Manual","First Owner",15.96,2500,62.1,"7",195,1400
"Maruti","Ertiga ZXI",2015,6726,80000,"Petrol","Individual","Manual","First Owner",16.02,1400,93.7,"7",130,4000
"Maruti","Ertiga ZXI",2015,7670,60000,"Petrol","Individual","Manual","First Owner",16.02,1400,93.7,"7",130,4000
"Maruti","Swift Dzire ZXI",2016,7316,36000,"Petrol","Individual","Manual","First Owner",20.85,1200,83.14,"5",115,4000
"Maruti","Wagon R VXI BS IV",2012,2950,65000,"Petrol","Individual","Manual","Second Owner",18.9,1000,67.1,"5",90,3500
"BMW","X1 sDrive20d",2011,11800,50000,"Diesel","Individual","Automatic","First Owner",17.05,2000,184,"5",380,1750
"Maruti","Wagon R Duo Lxi",2012,3540,60000,"LPG","Individual","Manual","First Owner",26.2,1000,58.2,"5",77,3500
"Fiat","Grande Punto 1.3 Emotion (Diesel)",2013,3540,82500,"Diesel","Individual","Manual","First Owner",20.3,1200,75,"5",197,1750
"Ford","EcoSport 1.5 Diesel Titanium BSIV",2018,9558,30000,"Diesel","Individual","Manual","Second Owner",23,1500,98.96,"5",205,1750
"Chevrolet","Cruze LTZ",2011,3186,100000,"Diesel","Individual","Manual","Third Owner",18.3,2000,147.9,"5",327,2600
"Maruti","Swift Dzire LDI Optional",2015,5546,70000,"Diesel","Individual","Manual","Second Owner",26.59,1200,74,"5",190,2000
"Tata","Zest Quadrajet 1.3 XT",2017,4720,85000,"Diesel","Individual","Manual","First Owner",20.65,1200,88.7,"5",190,1750
"Maruti","Wagon R Stingray VXI",2014,3540,60000,"Petrol","Individual","Manual","Second Owner",20.51,1000,67.04,"5",90,3500
"Maruti","Alto 800 Base",2015,2006,20000,"Petrol","Individual","Manual","Third Owner",22.74,800,47.3,"5",69,3500
"Renault","Duster 110PS Diesel RXZ Optional with Nav",2014,5380.7882,80000,"Diesel","Individual","Manual","First Owner",19.01,1500,108.45,"5",248,2250
"Mahindra","Xylo D2",2009,1427.8,100000,"Diesel","Individual","Manual","Second Owner",13,2500,95,"8",220,1400
"Hyundai","Santro LS zipPlus",2002,413,75000,"Petrol","Individual","Manual","Second Owner",NA,NA,NA,NA,NA,NA
"Maruti","Swift 1.3 LXI",2005,1003,100000,"Petrol","Individual","Manual","First Owner",NA,NA,NA,NA,NA,NA
"Maruti","Vitara Brezza VDi Option",2016,7670,80000,"Diesel","Individual","Manual","Second Owner",24.3,1200,88.5,"5",200,1750
"Tata","Bolt Revotron XE",2017,4130,35000,"Petrol","Individual","Manual","First Owner",17.57,1200,88.7,"5",140,1500
"Chevrolet","Beat Diesel",2013,1475,139000,"Diesel","Individual","Manual","First Owner",25.44,900,57.6,"5",150,1750
"Maruti","Alto AX",2005,944,90000,"Petrol","Individual","Automatic","Second Owner",19.7,800,46.3,"5",62,3000
"Maruti","Omni E 8 Str STD",2009,1416,120000,"Petrol","Individual","Manual","First Owner",NA,NA,NA,NA,NA,NA
"Honda","City 2017-2020 GXi",2008,2950,100000,"Petrol","Individual","Manual","First Owner",17.7,1500,78,"5",124.587,2700
"Volkswagen","Vento Diesel Trendline",2011,2655,90000,"Diesel","Individual","Manual","First Owner",20.54,1600,103.6,"5",250,1500
"Mahindra","Bolero SLX",2007,2537,105000,"Diesel","Individual","Manual","Second Owner",13.6,2500,63,"7",180,1440
"Hyundai","Xcent 1.2 CRDi E Plus",2017,5310,40000,"Diesel","Individual","Manual","Second Owner",25.4,1200,73.97,"5",190.24,1750
"Hyundai","Xcent 1.2 VTVT S",2017,6017.9882,90000,"Petrol","Individual","Manual","First Owner",20.14,1200,81.86,"5",113.75,4000
