"brand","car_type","year","selling_price","km_driven","fuel","seller_type","transmission","owner","mileage","engine","max_power","seats","torque","rpm"
"Ford","Figo Aspire Titanium",2015,6000,18000,"Petrol","Dealer","Manual","Second Owner",18.5,1200,94.93,"5",119,4250
"Mahindra","Verito 1.5 D2 BSIII",2011,2160,218000,"Diesel","Individual","Manual","First Owner",21,1500,64.1,"5",160,2000
"Hyundai","i20 2015-2017 Magna 1.4 CRDi",2016,7800,10000,"Diesel","Individual","Manual","First Owner",22.54,1400,88.73,"5",219.7,1500
"Maruti","Swift VDi BSIII W/ ABS",2010,3420,80000,"Diesel","Individual","Manual","First Owner",17.8,1200,75,"5",190,2000
"Mahindra","Verito 1.5 D2 BSIII",2011,2520,215000,"Diesel","Individual","Manual","First Owner",21,1500,64.1,"5",160,2000
"Ford","Fiesta Classic 1.4 Duratorq CLXI",2012,2400,137000,"Diesel","Individual","Manual","First Owner",17.8,1400,67,"5",160,2000
"Volkswagen","Vento Diesel Highline",2011,3540,65000,"Diesel","Individual","Manual","Second Owner",20.54,1600,103.6,"5",250,1500
"Honda","City 2017-2020 GXi",2007,1920,120000,"Petrol","Individual","Manual","Third Owner",17.7,1500,78,"5",124.587,2700
"Maruti","Celerio VXI AT",2017,5400,10000,"Petrol","Individual","Automatic","First Owner",23.1,1000,67.04,"5",90,3500
"Datsun","GO Plus A",2016,4620,20000,"Petrol","Individual","Manual","First Owner",20.62,1200,67,"7",104,4000
"Ford","Fiesta Classic 1.4 Duratorq LXI",2011,4200,93500,"Diesel","Individual","Manual","Second Owner",18.6,1400,67,"5",160,2000
"Jaguar","XE 2016-2019 2.0L Diesel Prestige",2017,32532,9000,"Diesel","Dealer","Automatic","First Owner",13.6,2000,177,"5",430,1750
"Lexus","ES 300h",2019,61800,20000,"Petrol","Dealer","Automatic","First Owner",22.37,2500,214.56,"5",202,3600
"Jaguar","XF 2.0 Diesel Portfolio",2017,38400,45000,"Diesel","Dealer","Automatic","First Owner",19.33,2000,177,"5",430,1750
"Tata","Safari Storme EX",2015,6036,110000,"Diesel","Individual","Manual","First Owner",14.1,2200,147.94,"7",320,1500
"Volvo","XC40 D4 Inscription BSIV",2019,45600,20000,"Diesel","Individual","Automatic","First Owner",18,2000,190,"5",400,NA
"Toyota","Camry 2.5 Hybrid",2016,24000,68089,"Petrol","Trustmark Dealer","Automatic","First Owner",19.16,2500,157.7,"5",213,4500
"Maruti","Wagon R LXI",2013,2700,58343,"Petrol","Trustmark Dealer","Manual","First Owner",21.79,1000,67.05,"5",90,3500
"Maruti","Baleno Alpha 1.3",2018,8880,38817,"Diesel","Dealer","Manual","First Owner",27.39,1200,74,"5",190,2000
"Honda","Jazz VX",2016,6600,56494,"Petrol","Trustmark Dealer","Manual","First Owner",18.2,1200,88.7,"5",110,4800
"Toyota","Innova 2.5 VX (Diesel) 7 Seater",2013,9000,79328,"Diesel","Trustmark Dealer","Manual","Second Owner",12.99,2500,100.6,"7",200,1200
"Maruti","Swift AMT VVT VXI",2019,7800,5621,"Petrol","Trustmark Dealer","Automatic","First Owner",22,1200,81.8,"5",113,4200
"Toyota","Etios VX",2017,7500,25538,"Petrol","Trustmark Dealer","Manual","First Owner",16.78,1500,88.73,"5",132,3000
"Maruti","Swift AMT ZXI",2018,7200,69779,"Petrol","Dealer","Automatic","First Owner",22,1200,81.8,"5",113,4200
"Hyundai","Grand i10 1.2 CRDi Sportz",2017,5400,56290,"Diesel","Dealer","Manual","First Owner",24,1200,73.97,"5",190.24,1750
"BMW","X4 M Sport X xDrive20d",2019,64800,7500,"Diesel","Dealer","Automatic","First Owner",16.78,2000,190,"5",400,1750
"BMW","X4 M Sport X xDrive20d",2019,66000,8500,"Diesel","Dealer","Automatic","First Owner",16.78,2000,190,"5",400,1750
"Honda","Amaze V CVT Petrol BSIV",2019,9348,7032,"Petrol","Trustmark Dealer","Automatic","First Owner",19,1200,88.76,"5",110,4800
"Skoda","Rapid 1.6 MPI AT Elegance",2016,7740,11000,"Petrol","Dealer","Automatic","First Owner",14.3,1600,103.5,"5",153,3800
"Volvo","V40 D3 R-Design",2018,29700,2000,"Diesel","Dealer","Automatic","First Owner",16.8,2000,150,"5",350,1500
"Jaguar","XE 2016-2019 2.0L Diesel Prestige",2017,32532,9000,"Diesel","Dealer","Automatic","First Owner",13.6,2000,177,"5",430,1750
"Lexus","ES 300h",2019,61800,20000,"Petrol","Dealer","Automatic","First Owner",22.37,2500,214.56,"5",202,3600
"Jaguar","XF 2.0 Diesel Portfolio",2017,38400,45000,"Diesel","Dealer","Automatic","First Owner",19.33,2000,177,"5",430,1750
"Tata","Safari Storme EX",2015,6036,110000,"Diesel","Individual","Manual","First Owner",14.1,2200,147.94,"7",320,1500
"Volvo","XC40 D4 Inscription BSIV",2019,45600,20000,"Diesel","Individual","Automatic","First Owner",18,2000,190,"5",400,NA
"Toyota","Camry 2.5 Hybrid",2016,24000,68089,"Petrol","Trustmark Dealer","Automatic","First Owner",19.16,2500,157.7,"5",213,4500
"Maruti","Wagon R LXI",2013,2700,58343,"Petrol","Trustmark Dealer","Manual","First Owner",21.79,1000,67.05,"5",90,3500
"Maruti","Baleno Alpha 1.3",2018,8880,38817,"Diesel","Dealer","Manual","First Owner",27.39,1200,74,"5",190,2000
"Honda","Jazz VX",2016,6600,56494,"Petrol","Trustmark Dealer","Manual","First Owner",18.2,1200,88.7,"5",110,4800
"Toyota","Innova 2.5 VX (Diesel) 7 Seater",2013,9000,79328,"Diesel","Trustmark Dealer","Manual","Second Owner",12.99,2500,100.6,"7",200,1200
"Maruti","Swift AMT VVT VXI",2019,7800,5621,"Petrol","Trustmark Dealer","Automatic","First Owner",22,1200,81.8,"5",113,4200
"Toyota","Etios VX",2017,7500,25538,"Petrol","Trustmark Dealer","Manual","First Owner",16.78,1500,88.73,"5",132,3000
"Maruti","Swift AMT ZXI",2018,7200,69779,"Petrol","Dealer","Automatic","First Owner",22,1200,81.8,"5",113,4200
"Hyundai","Grand i10 1.2 CRDi Sportz",2017,5400,56290,"Diesel","Dealer","Manual","First Owner",24,1200,73.97,"5",190.24,1750
"BMW","X4 M Sport X xDrive20d",2019,64800,7500,"Diesel","Dealer","Automatic","First Owner",16.78,2000,190,"5",400,1750
"BMW","X4 M Sport X xDrive20d",2019,66000,8500,"Diesel","Dealer","Automatic","First Owner",16.78,2000,190,"5",400,1750
"Honda","Amaze V CVT Petrol BSIV",2019,9348,7032,"Petrol","Trustmark Dealer","Automatic","First Owner",19,1200,88.76,"5",110,4800
"Skoda","Rapid 1.6 MPI AT Elegance",2016,7740,11000,"Petrol","Dealer","Automatic","First Owner",14.3,1600,103.5,"5",153,3800
"Volvo","V40 D3 R-Design",2018,29700,2000,"Diesel","Dealer","Automatic","First Owner",16.8,2000,150,"5",350,1500
"Maruti","Swift Dzire LDI",2019,6696,70000,"Diesel","Individual","Manual","First Owner",28.4,1200,74.02,"5",190,2000
"Hyundai","Santro Xing GLS",2010,1980,56000,"Petrol","Individual","Manual","Third Owner",17.92,1100,62.1,"5",96.1,3000
"Hyundai","i20 Sportz 1.4 CRDi",2012,3600,80000,"Diesel","Individual","Manual","Second Owner",21.9,1400,88.76,"5",219.6,1750
"Hyundai","Santro Magna BSIV",2019,6000,5000,"Petrol","Individual","Manual","First Owner",20.3,1100,68,"5",99,4500
"Mahindra","XUV500 W8 4WD",2012,10800,100000,"Diesel","Individual","Manual","First Owner",15.1,2200,140,"7",330,1600
"BMW","X5 3.0d",2008,9960,60000,"Diesel","Individual","Automatic","Third Owner",11,3000,235,"5",519.93,2000
"BMW","5 Series 520d Sedan",2008,10680,70000,"Diesel","Individual","Automatic","Third Owner",NA,NA,NA,NA,NA,NA
"Skoda","Rapid 1.5 TDI Ambition",2014,7680,65000,"Diesel","Individual","Manual","Second Owner",21.14,1500,103.52,"5",250,1500
"Mahindra","Scorpio S10 7 Seater",2015,10800,70000,"Diesel","Individual","Manual","Third Owner",15.4,2200,120,"7",280,1800
"Chevrolet","Enjoy TCDi LTZ 7 Seater",2013,5400,60000,"Diesel","Individual","Manual","First Owner",18.2,1200,73.8,"7",172.5,1750
"Maruti","Ciaz 1.3 Alpha",2018,9900,82000,"Diesel","Individual","Manual","First Owner",28.09,1200,88.5,"5",200,1750
"Tata","Aria Pleasure 4x2",2013,6000,80000,"Diesel","Individual","Manual","Second Owner",13.7,2200,138.1,"7",320,1700
"Mahindra","KUV 100 mFALCON G80 K6 AW",2017,3900,5000,"Petrol","Individual","Manual","Second Owner",18.15,1200,82,"6",115,3500
"Renault","Duster 110PS Diesel RxL",2014,5400,133000,"Diesel","Individual","Manual","First Owner",19.01,1500,108.45,"5",248,2250
"Honda","WR-V i-VTEC VX",2017,8100,25000,"Petrol","Individual","Manual","Second Owner",17.5,1200,88.7,"5",110,4800
"Tata","Zest Revotron 1.2 XT",2017,4980,15000,"Petrol","Individual","Manual","First Owner",17.57,1200,88.7,"5",140,1500
"Hyundai","Creta 1.4 CRDi S",2017,13200,40000,"Diesel","Individual","Manual","First Owner",21.38,1400,88.7,"5",219.7,1500
"Volkswagen","Ameo 1.2 MPI Comfortline",2016,6000,35000,"Petrol","Individual","Manual","First Owner",17,1200,73.75,"5",110,3750
"Mahindra","Bolero 2011-2019 ZLX",2014,6119.988,70000,"Diesel","Individual","Manual","Second Owner",15.96,2500,62.1,"7",195,1400
"Mahindra","Scorpio 2006-2009 LX 2.6 Turbo 9 Str",2007,2400,152000,"Diesel","Individual","Manual","Fourth & Above Owner",10.5,2600,120,"9",290,1800
"Maruti","800 AC BSIII",2007,720,100000,"Petrol","Individual","Manual","Second Owner",16.1,800,37,"4",59,2500
"Hyundai","Verna 1.6 CRDI",2013,6000,80000,"Diesel","Individual","Manual","Second Owner",22.32,1600,126.3,"5",259.9,1900
"Tata","Indica V2 DLE BSII",2009,540,100000,"Diesel","Individual","Manual","Second Owner",17.2,1400,53.5,"5",83.385,2500
"Renault","KWID RXT",2017,3240,50000,"Petrol","Individual","Manual","First Owner",25.17,800,53.3,"5",72,4386
"Hyundai","i20 Active 1.2 S",2017,6600,40000,"Petrol","Individual","Manual","First Owner",17.19,1200,81.86,"5",114.73,4000
"Renault","KWID 1.0 RXT Optional",2016,2820,60000,"Petrol","Individual","Manual","First Owner",23.01,1000,67,"5",91,4250
"Hyundai","i20 1.2 Spotz",2018,7200,40000,"Petrol","Individual","Manual","First Owner",18.6,1200,81.83,"5",114.7,4000
"Honda","Jazz 1.5 VX i DTEC",2015,6300,60000,"Diesel","Individual","Manual","First Owner",27.3,1500,98.6,"5",200,1750
"Maruti","Swift VDI",2012,3900,90000,"Diesel","Individual","Manual","First Owner",22.9,1200,74,"5",190,2000
"Maruti","Swift Dzire ZDI",2014,5040,90000,"Diesel","Individual","Manual","First Owner",23.4,1200,74,"5",190,2000
"Maruti","Alto K10 LXI",2014,2759.988,60000,"Petrol","Individual","Manual","Second Owner",20.92,1000,67.1,"5",90,3500
"Maruti","Swift Dzire ZDI",2013,4500,80000,"Diesel","Individual","Manual","Fourth & Above Owner",23.4,1200,74,"5",190,2000
"Mahindra","Scorpio VLX 2WD BSIV",2012,9000,120000,"Diesel","Individual","Manual","First Owner",12.05,2200,120,"8",290,1800
"Tata","Tiago 1.2 Revotron XZ",2018,4800,40000,"Petrol","Individual","Manual","First Owner",23.84,1200,84,"5",114,3500
"Mahindra","XUV500 W6 2WD",2013,7200,91000,"Diesel","Individual","Manual","First Owner",15.1,2200,140,"7",330,1600
"Hyundai","Santro Xing XK eRLX Euro II",2008,1320,80000,"Petrol","Individual","Manual","Third Owner",17.8,1100,63,"5",96.138,3000
"Maruti","800 AC",2007,540,73257,"Petrol","Individual","Manual","First Owner",16.1,800,37,"4",59,2500
"Mahindra","Bolero Pik-Up CBC 1.7T",2019,8664,80000,"Diesel","Individual","Manual","First Owner",NA,2500,70,"2",200,1400
"Tata","Tiago 2019-2020 XZ",2020,6000,15000,"Petrol","Individual","Manual","First Owner",23.84,1200,83.83,"5",114,3500
"Hyundai","Verna CRDi SX ABS",2007,3000,110000,"Diesel","Individual","Manual","Second Owner",18.1,1500,110,"5",235.44,1900
"Skoda","Rapid 1.5 TDI Ambition BSIV",2018,11400,40000,"Diesel","Individual","Manual","First Owner",21.13,1500,108.6,"5",250,1500
"Nissan","Sunny Diesel XV",2013,4500,212000,"Diesel","Individual","Manual","First Owner",21.64,1500,84.8,"5",200,2000
"Maruti","Swift Dzire ZDI",2018,9360,30000,"Diesel","Individual","Manual","First Owner",28.4,1200,74.02,"5",190,2000
"Hyundai","Santro Asta BSIV",2018,6900,30000,"Petrol","Individual","Manual","First Owner",20.3,1100,68,"5",99,4500
"Hyundai","i20 1.2 Spotz",2017,6756,30000,"Petrol","Individual","Manual","Second Owner",18.6,1200,81.83,"5",114.7,4000
"Tata","Tiago 1.2 Revotron XZ",2017,5400,15000,"Petrol","Individual","Manual","First Owner",23.84,1200,84,"5",114,3500
"Toyota","Innova Crysta 2.4 ZX AT",2020,27600,1000,"Diesel","Individual","Automatic","First Owner",13.68,2400,147.51,"7",360,1400
"Maruti","800 AC",1999,960,26320,"Petrol","Individual","Manual","First Owner",16.1,800,37,"4",59,2500
"Hyundai","i20 Asta 1.4 CRDi (Diesel)",2010,3840,135000,"Diesel","Individual","Manual","Second Owner",23,1400,90,"5",219.744,1750
"Honda","Civic 1.8 V MT",2008,4500,100000,"Petrol","Individual","Manual","Third Owner",13.5,1800,130,"5",172,4300
"Maruti","Eeco 5 Seater AC BSIV",2017,4800,120000,"Petrol","Individual","Manual","First Owner",15.37,1200,73,"5",101,3000
"Mahindra","Xylo E8 ABS Airbag",2011,7200,230000,"Diesel","Individual","Manual","First Owner",14,2500,112,"7",260,1800
"Renault","KWID 1.0 RXT Optional",2016,3780,60000,"Petrol","Individual","Manual","Second Owner",23.01,1000,67,"5",91,4250
"BMW","3 Series 320d Highline",2012,13200,80000,"Diesel","Individual","Automatic","Second Owner",16.07,2000,181,"5",380,1750
"Maruti","Swift Dzire VDi",2010,4200,190000,"Diesel","Individual","Manual","Second Owner",19.3,1200,73.9,"5",190,2000
"Maruti","Eeco 5 Seater AC BSIV",2016,4500,120000,"Petrol","Individual","Manual","First Owner",15.37,1200,73,"5",101,3000
"Toyota","Innova 2.5 GX (Diesel) 8 Seater",2013,12600,217000,"Diesel","Individual","Manual","Second Owner",12.99,2500,100.6,"8",200,1200
"Ford","Ikon 1.8 D",2005,1560,90000,"Diesel","Individual","Manual","Third Owner",NA,NA,NA,NA,NA,NA
"Maruti","Celerio VXI",2015,4200,29000,"Petrol","Individual","Manual","First Owner",23.1,1000,67.04,"5",90,3500
"Hyundai","Santro Xing GL CNG",2011,2040,120000,"CNG","Individual","Manual","Fourth & Above Owner",NA,NA,NA,NA,NA,NA
"Maruti","Wagon R LX Minor",2010,1440,120000,"Petrol","Individual","Manual","Third Owner",18.9,1100,67,"5",84,3500
"Mahindra","XUV500 W6 2WD",2015,9839.988,90000,"Diesel","Individual","Manual","First Owner",16,2200,140,"7",330,1600
"Hyundai","i20 1.2 Asta Option",2018,8400,30000,"Petrol","Individual","Manual","First Owner",18.6,1200,81.83,"5",114.7,4000
"Maruti","Celerio ZXI Optional AMT BSIV",2018,5423.988,30000,"Petrol","Individual","Automatic","Second Owner",23.1,1000,67.04,"5",90,3500
"Hyundai","Grand i10 Magna",2016,6000,56000,"Petrol","Individual","Manual","Third Owner",18.9,1200,82,"5",114,4000
"Toyota","Innova 2.5 VX (Diesel) 8 Seater",2015,15000,90000,"Diesel","Individual","Manual","First Owner",12.99,2500,100.6,"8",200,1400
"Mahindra","TUV 300 T8",2015,6000,120000,"Diesel","Individual","Manual","First Owner",18.49,1500,100,"7",240,1600
"Maruti","Swift VDI BSIV",2015,5880,60000,"Diesel","Individual","Manual","First Owner",25.2,1200,74,"5",190,2000
"Maruti","Swift Dzire ZDi",2008,2400,147000,"Diesel","Individual","Manual","Second Owner",19.3,1200,73.9,"5",190,2000
"Maruti","Wagon R VXI BSIII",2012,2880,35000,"Petrol","Individual","Manual","First Owner",18.9,1000,67.1,"5",90,3500
"Hyundai","i20 1.2 Spotz",2018,7860,19500,"Petrol","Individual","Manual","First Owner",18.6,1200,81.83,"5",114.7,4000
"Hyundai","i20 Active 1.2 SX",2018,7440,38426,"Petrol","Individual","Manual","First Owner",17.19,1200,81.86,"5",114.73,4000
"Maruti","Swift VXI Windsong Limited edition",2015,5400,35000,"Petrol","Individual","Manual","Second Owner",20.4,1200,83.11,"5",115,4000
"Maruti","Wagon R LXI BS IV",2014,3720,35000,"Petrol","Individual","Manual","Second Owner",20.51,1000,67.04,"5",90,3500
"Maruti","Alto LXi",2007,1800,50000,"Petrol","Individual","Manual","Third Owner",19.7,800,46.3,"5",62,3000
"Chevrolet","Beat Diesel LT",2012,2160,120000,"Diesel","Individual","Manual","First Owner",25.44,900,57.6,"5",150,1750
"Tata","Indica Vista TDI LS",2011,1800,120000,"Diesel","Individual","Manual","First Owner",19.4,1400,70,"5",135.4,2500
"Ford","Figo Diesel EXI",2011,1920,112000,"Diesel","Individual","Manual","Second Owner",20,1400,68,"5",160,2000
"Mahindra","Scorpio EX",2013,7200,70000,"Diesel","Individual","Manual","Third Owner",14,2500,75,"8",200,1400
"Skoda","Rapid 1.6 TDI Ambition Plus Alloy",2012,4560,145000,"Diesel","Individual","Manual","First Owner",20.5,1600,103.5,"5",250,1500
"Tata","Indigo LX",2007,1440,135000,"Diesel","Individual","Manual","First Owner",17,1400,70,"5",132.435,2500
"Toyota","Innova 2.5 EV Diesel PS 7 Seater BSIII",2011,4200,500000,"Diesel","Individual","Manual","Second Owner",12.99,2500,100.57,"7",200,1400
"Tata","Indigo TDI",2012,1620,146000,"Diesel","Individual","Manual","First Owner",19.61,1400,70,"5",135.4,2500
"Hyundai","Grand i10 1.2 Kappa Sportz BSIV",2018,7320,10000,"Petrol","Individual","Manual","First Owner",18.9,1200,81.86,"5",113.75,4000
"Volkswagen","Polo 1.5 TDI Comfortline",2020,3120,50000,"Diesel","Individual","Manual","First Owner",20.14,1500,88.5,"5",230,1500
"Hyundai","Xcent 1.2 VTVT S",2017,6000,25000,"Petrol","Individual","Manual","First Owner",20.14,1200,81.86,"5",113.75,4000
"Renault","KWID 1.0",2016,2640,20000,"Petrol","Individual","Manual","First Owner",23.01,1000,67,"5",91,4250
"Honda","Civic 1.8 S MT",2006,1452,70000,"Petrol","Individual","Manual","Second Owner",13.5,1800,130,"5",172,4300
"Tata","Indigo CS eLX BS IV",2017,4200,50000,"Diesel","Individual","Manual","First Owner",25,1400,69.01,"5",140,1800
"Audi","Q3 35 TDI Quattro Technology",2018,26400,25000,"Diesel","Individual","Automatic","Second Owner",15.17,2000,181,"5",380,1750
"Hyundai","i20 1.4 CRDi Asta",2011,3360,100000,"Diesel","Individual","Manual","Second Owner",23,1400,90,"5",219.744,1750
"Tata","Nexon 1.2 Revotron XZ Plus",2020,11039.988,20000,"Petrol","Individual","Manual","First Owner",17,1200,108.5,"5",170,1750
"Hyundai","i20 1.4 CRDi Asta",2011,3840,155000,"Diesel","Individual","Manual","First Owner",23,1400,90,"5",219.744,1750
"Ford","Figo Diesel LXI",2012,1680,70000,"Diesel","Individual","Manual","Fourth & Above Owner",20,1400,68,"5",160,2000
"Maruti","SX4 VDI",2012,3720,25000,"Diesel","Individual","Manual","Second Owner",21.5,1200,88.8,"5",200,1750
"Maruti","800 EX 5 Speed",2006,780,120000,"Petrol","Individual","Manual","Second Owner",16.1,800,37,"4",59,2500
"Chevrolet","Enjoy TCDi LTZ 7 Seater",2013,3600,90000,"Diesel","Individual","Manual","First Owner",18.2,1200,73.8,"7",172.5,1750
"Jaguar","XE 2016-2019 2.0L Diesel Prestige",2017,32532,9000,"Diesel","Dealer","Automatic","First Owner",13.6,2000,177,"5",430,1750
"Lexus","ES 300h",2019,61800,20000,"Petrol","Dealer","Automatic","First Owner",22.37,2500,214.56,"5",202,3600
"Jaguar","XF 2.0 Diesel Portfolio",2017,38400,45000,"Diesel","Dealer","Automatic","First Owner",19.33,2000,177,"5",430,1750
"Tata","Safari Storme EX",2015,6036,110000,"Diesel","Individual","Manual","First Owner",14.1,2200,147.94,"7",320,1500
"Volvo","XC40 D4 Inscription BSIV",2019,45600,20000,"Diesel","Individual","Automatic","First Owner",18,2000,190,"5",400,NA
"Toyota","Camry 2.5 Hybrid",2016,24000,68089,"Petrol","Trustmark Dealer","Automatic","First Owner",19.16,2500,157.7,"5",213,4500
"Maruti","Wagon R LXI",2013,2700,58343,"Petrol","Trustmark Dealer","Manual","First Owner",21.79,1000,67.05,"5",90,3500
"Maruti","Baleno Alpha 1.3",2018,8880,38817,"Diesel","Dealer","Manual","First Owner",27.39,1200,74,"5",190,2000
"Honda","Jazz VX",2016,6600,56494,"Petrol","Trustmark Dealer","Manual","First Owner",18.2,1200,88.7,"5",110,4800
"Toyota","Innova 2.5 VX (Diesel) 7 Seater",2013,9000,79328,"Diesel","Trustmark Dealer","Manual","Second Owner",12.99,2500,100.6,"7",200,1200
"Maruti","Swift AMT VVT VXI",2019,7800,5621,"Petrol","Trustmark Dealer","Automatic","First Owner",22,1200,81.8,"5",113,4200
"Toyota","Etios VX",2017,7500,25538,"Petrol","Trustmark Dealer","Manual","First Owner",16.78,1500,88.73,"5",132,3000
"Maruti","Swift AMT ZXI",2018,7200,69779,"Petrol","Dealer","Automatic","First Owner",22,1200,81.8,"5",113,4200
"Hyundai","Grand i10 1.2 CRDi Sportz",2017,5400,56290,"Diesel","Dealer","Manual","First Owner",24,1200,73.97,"5",190.24,1750
"BMW","X4 M Sport X xDrive20d",2019,64800,7500,"Diesel","Dealer","Automatic","First Owner",16.78,2000,190,"5",400,1750
"BMW","X4 M Sport X xDrive20d",2019,66000,8500,"Diesel","Dealer","Automatic","First Owner",16.78,2000,190,"5",400,1750
"Honda","Amaze V CVT Petrol BSIV",2019,9348,7032,"Petrol","Trustmark Dealer","Automatic","First Owner",19,1200,88.76,"5",110,4800
